Social.Category,Source,gender.main,gender_norm.main,gender.ext,gender_norm.ext,gender.red,gender_norm.red,age.main,age_norm.main,age.ext,age_norm.ext,age.red,age_norm.red
chinaman,GPT2,-0.24149626,0.425899107,0.004037468,0.547190355,-0.16255625,0.393244397,-0.098668136,0.20593637,-0.029485086,0.154799648,-0.06017754,0.377110998
chinese,GPT2,-0.24675125,0.41229374,-0.010026965,0.428594392,-0.1527656,0.423639286,-0.09270211,0.237725057,-0.014713645,0.25337593,-0.07236706,0.268112171
chink,GPT2,-0.28501835,0.313218782,-0.016235258,0.376244007,-0.18961638,0.309236729,-0.111266896,0.138806587,-0.028350309,0.162372511,-0.07973734,0.202207044
chinook,GPT2,-0.2288436,0.458657318,-0.002817531,0.489386731,-0.14248778,0.455546586,-0.09108028,0.246366629,-0.016353585,0.242431894,-0.06779063,0.30903466
chiropractor,GPT2,-0.20357782,0.524071371,-0.007677711,0.448404081,-0.11111431,0.552944937,-0.0722986,0.346440772,-0.003661168,0.327133941,-0.058955718,0.388036544
chiseler,GPT2,-0.2721302,0.346586686,-0.022890791,0.320122346,-0.1707079,0.367937752,-0.10330326,0.181239109,-0.018036868,0.23119861,-0.081868514,0.183150062
choirboy,GPT2,-0.2538748,0.393850602,-0.007302068,0.45157163,-0.16361602,0.38995436,-0.09847764,0.206951387,-0.02467653,0.186889244,-0.067485124,0.311766499
choirmaster,GPT2,-0.2562936,0.387588238,-0.01596203,0.378547956,-0.15606886,0.413384378,-0.08993809,0.252452543,-0.014735741,0.253228474,-0.06713293,0.314915821
choreographer,GPT2,-0.2416017,0.425626118,-0.004112135,0.478470203,-0.14552607,0.446114272,-0.08397594,0.284220577,-0.01374393,0.259847262,-0.056887206,0.406533202
chorus girl,GPT2,-0.24380566,0.419919983,0.002471681,0.533987118,-0.15032281,0.431222882,-0.09313552,0.235415725,-0.021657474,0.207036724,-0.064658694,0.337040468
chosen,GPT2,-0.23530298,0.441933741,-0.009973343,0.429046555,-0.14280199,0.454571127,-0.08765019,0.264643126,-0.012345145,0.269181969,-0.066902,0.3169808
christian scientist,GPT2,-0.23118909,0.452584756,-0.00421134,0.477633671,-0.14115676,0.459678713,-0.083064966,0.289074506,-0.01203672,0.27124022,-0.061323494,0.366863864
christian,GPT2,-0.27994192,0.32636185,-0.01676868,0.371746016,-0.18411635,0.32631147,-0.102237165,0.186919567,-0.02089685,0.212112701,-0.07433775,0.250490239
chronicler,GPT2,-0.2669997,0.359869743,-0.005093363,0.47019616,-0.17930283,0.341254952,-0.111779176,0.136077013,-0.030897371,0.145374853,-0.079404436,0.205183875
chump,GPT2,-0.28399926,0.315857245,-0.018701172,0.355450603,-0.19025537,0.307252997,-0.11032882,0.143804923,-0.027040344,0.17111448,-0.07795013,0.218188296
church father,GPT2,-0.15537111,0.648880352,0.01708097,0.657177488,-0.08200895,0.643301982,-0.054260015,0.442555493,-0.000348805,0.349238782,-0.035662055,0.596328743
church member,GPT2,-0.16241209,0.63065099,0.013038916,0.623093549,-0.08323488,0.639496106,-0.05807724,0.422216231,0.001159567,0.35930481,-0.044689387,0.515606238
church officer,GPT2,-0.14088137,0.686394832,0.014081962,0.631888859,-0.06094673,0.70868925,-0.04595361,0.486814386,0.007951008,0.404627065,-0.03763175,0.578715708
churchgoer,GPT2,-0.25118172,0.400823087,-0.009995799,0.428857194,-0.15417786,0.419254952,-0.08698676,0.26817807,-0.008317558,0.296059814,-0.06659483,0.319727518
churchman,GPT2,-0.20290343,0.525817392,0.003737737,0.544662919,-0.12234632,0.518075372,-0.07700051,0.321387656,-0.00949072,0.288230791,-0.0558296,0.415990326
churchwarden,GPT2,-0.23789415,0.435225104,-0.002992555,0.487910871,-0.1440455,0.450710674,-0.08527361,0.277306222,-0.009703195,0.286812853,-0.06328023,0.349366708
cigar smoker,GPT2,-0.2470229,0.411590428,-0.006098081,0.461724041,-0.15361671,0.420997031,-0.0866172,0.270147191,-0.012588504,0.267557925,-0.062166978,0.35932142
cigarette smoker,GPT2,-0.120513454,0.739128131,0.011723641,0.612002714,-0.029929215,0.804982545,-0.021921866,0.614862366,0.031029098,0.558637246,-0.032444984,0.625095828
cinematographer,GPT2,-0.28558204,0.311759368,-0.028380945,0.273827547,-0.15782583,0.407929897,-0.08348491,0.286836925,9.43E-05,0.35219605,-0.07232962,0.26844696
circus acrobat,GPT2,-0.2842529,0.315200561,-0.03837298,0.189571395,-0.17418572,0.357140925,-0.08425802,0.282717575,0.004205691,0.379632926,-0.074689664,0.24734342
citizen,GPT2,-0.30664876,0.257216839,-0.031760667,0.245328611,-0.1926448,0.299835056,-0.10005808,0.198530352,-0.00848582,0.294936928,-0.08198368,0.182120246
city boy,GPT2,-0.20762229,0.513600086,-0.001685215,0.498934791,-0.1234146,0.514758917,-0.07468237,0.333739366,-0.004892391,0.31891745,-0.055736996,0.416818392
city editor,GPT2,-0.20303707,0.525471393,0.008158211,0.581937826,-0.11832922,0.530546384,-0.07385371,0.338154703,-0.006568284,0.307733484,-0.05049652,0.463678788
city father,GPT2,-0.18971455,0.559963897,0.005027823,0.555541356,-0.10760166,0.563849893,-0.062221117,0.400136473,0.001171645,0.359385411,-0.04490208,0.513704334
city man,GPT2,-0.19916083,0.535507123,0.001340761,0.524450828,-0.11558957,0.539051576,-0.0650341,0.385148098,-0.000625811,0.347390205,-0.04599931,0.503892891
city manager,GPT2,-0.16138189,0.633318217,0.011193184,0.607529725,-0.079987764,0.649576717,-0.054520763,0.441166154,0.002978074,0.371440506,-0.039984662,0.557675942
city slicker,GPT2,-0.20855735,0.511179181,-0.004036273,0.479109894,-0.10793702,0.562808774,-0.062834345,0.39686902,0.0040761,0.37876811,-0.05330587,0.438557549
civic leader,GPT2,-0.22570795,0.466775634,-0.010774394,0.422291823,-0.12783886,0.501023884,-0.073971875,0.337525086,-0.000685894,0.346989244,-0.060966335,0.370057584
civil authority,GPT2,-0.18302552,0.577282046,-0.010543256,0.424240855,-0.0921284,0.611886339,-0.04622411,0.485373085,0.022953857,0.504747633,-0.05057139,0.4630093
civil engineer,GPT2,-0.20238757,0.527152972,-0.014150316,0.393824929,-0.108033285,0.562509921,-0.062279478,0.399825509,0.013676571,0.442836249,-0.06407859,0.342227764
civil leader,GPT2,-0.19713753,0.540745523,-0.00975302,0.430904387,-0.108244434,0.561854413,-0.06210498,0.400755284,0.008936728,0.411205205,-0.05823768,0.394457248
civil libertarian,GPT2,-0.21836285,0.485792373,-0.021632228,0.330734967,-0.12141754,0.520958752,-0.068369456,0.367376371,0.013461744,0.441402615,-0.07304668,0.262035002
civil officer,GPT2,-0.19150989,0.555315694,-0.012000045,0.411956727,-0.09966903,0.588476594,-0.055693176,0.434919203,0.01613465,0.459240085,-0.058031935,0.396297022
civil rights activist,GPT2,-0.17210954,0.605543928,-0.011640332,0.414989947,-0.07471868,0.665934489,-0.047406413,0.479073438,0.022495355,0.501687849,-0.05854184,0.391737446
civil rights leader,GPT2,-0.1640598,0.626385007,-0.011876373,0.412999571,-0.06588795,0.693349325,-0.042735025,0.503963924,0.02443105,0.514605588,-0.05564445,0.41764594
civil rights worker,GPT2,-0.16809691,0.615932778,-0.009455722,0.433411303,-0.07259429,0.672529618,-0.044742312,0.493268527,0.023460753,0.508130372,-0.055263955,0.42104833
civil servant,GPT2,-0.20421977,0.522409338,-0.011647936,0.414925827,-0.109485924,0.558000231,-0.061573092,0.403589335,0.014697634,0.449650249,-0.063204646,0.350042581
civilian,GPT2,-0.23055609,0.454223617,-0.026106881,0.293003209,-0.12762406,0.501690727,-0.069307014,0.362380795,0.014723184,0.449820755,-0.07762889,0.221060828
claim agent,GPT2,-0.20898136,0.510081403,0.007115595,0.573146139,-0.12556905,0.508070467,-0.0770416,0.321168717,-0.009578845,0.287642698,-0.051943805,0.450737149
claimant,GPT2,-0.213354,0.498760474,0.008981071,0.58887645,-0.13581951,0.476248106,-0.086773,0.269317044,-0.018300256,0.229440907,-0.05787795,0.397673958
clairvoyant,GPT2,-0.23994496,0.42991548,-0.012208956,0.410195121,-0.14322989,0.45324272,-0.09592297,0.220563397,-0.015755385,0.246423944,-0.080620974,0.194305579
clan member,GPT2,-0.23862201,0.433340648,-0.005174478,0.469512172,-0.14283827,0.454458497,-0.08681902,0.269071837,-0.01184528,0.272517787,-0.067453384,0.312050318
clansman,GPT2,-0.2534593,0.394926347,-0.009574786,0.432407315,-0.1550606,0.416514502,-0.084752016,0.280085423,-0.009835109,0.285932533,-0.0616881,0.363603553
clanswoman,GPT2,-0.25040504,0.402833941,-0.004299931,0.476886644,-0.14809828,0.438128894,-0.08227423,0.293287773,-0.009121645,0.29069379,-0.060481615,0.374391956
clarinetist,GPT2,-0.25918385,0.380105272,-0.013962522,0.395408471,-0.1570519,0.410332548,-0.09304729,0.235885839,-0.012592332,0.267532382,-0.07554154,0.239725935
classical scholar,GPT2,-0.21964696,0.482467764,0.004507783,0.551156209,-0.13254622,0.486409973,-0.08080479,0.301117368,-0.007749675,0.299849543,-0.058500677,0.392105526
classicist,GPT2,-0.2312066,0.452539422,-0.008534142,0.441182371,-0.13706073,0.472394761,-0.08248042,0.292189134,-0.003175451,0.330375341,-0.06829121,0.304558468
classmate,GPT2,-0.22826461,0.460156345,0.000210333,0.514918681,-0.13974449,0.464063079,-0.088979684,0.257559203,-0.011872156,0.272338428,-0.067377806,0.312726137
cleaning lady,GPT2,-0.21471328,0.495241247,-0.005180935,0.469457724,-0.112978935,0.547156243,-0.068423755,0.367087051,0.001142141,0.359188522,-0.06179868,0.362614745
cleaning woman,GPT2,-0.19168176,0.554870716,-0.000292465,0.510678923,-0.09466919,0.603998504,-0.05623505,0.432031944,0.006525133,0.395111578,-0.050803013,0.460938124
clergyman,GPT2,-0.1940357,0.548776277,-0.001945886,0.496736727,-0.1051226,0.571546088,-0.054725856,0.44007336,0.009757654,0.416683603,-0.044693965,0.515565301
cleric,GPT2,-0.28127554,0.322909058,-0.020509979,0.340198142,-0.18433875,0.325621033,-0.10041504,0.196628368,-0.013737001,0.259893502,-0.080493346,0.19544683
clericalist,GPT2,-0.21992193,0.481755856,-0.002779462,0.489707743,-0.12981464,0.494890112,-0.07421404,0.336234762,-0.002592478,0.334265775,-0.05990851,0.379516667
clerk,GPT2,-0.27245748,0.345739346,-0.019216495,0.351105228,-0.16275446,0.392629057,-0.08914128,0.256698174,-0.006457608,0.308472073,-0.07355936,0.257450611
client,GPT2,-0.2979024,0.279861493,-0.034605082,0.22134356,-0.18402608,0.326591711,-0.0929129,0.236601908,0.004743716,0.383223402,-0.08118927,0.189223869
cliff dweller,GPT2,-0.24491669,0.417043485,-0.008196225,0.444031799,-0.14374429,0.451645774,-0.07980271,0.306456736,-0.00543972,0.315264887,-0.060759928,0.371903278
climatologist,GPT2,-0.2718453,0.347324303,-0.023897521,0.311633265,-0.1529192,0.423162438,-0.0799886,0.305466261,-0.000179412,0.35036922,-0.06879537,0.300050264
climber,GPT2,-0.2657451,0.36311795,-0.019932013,0.345071743,-0.15620548,0.412960243,-0.083893925,0.284657576,-0.004552421,0.321186219,-0.06768589,0.309971247
clinical psychologist,GPT2,-0.14919859,0.664861238,-0.001318841,0.502024185,-0.055993713,0.724065799,-0.047337104,0.479442736,0.018690232,0.4762946,-0.05817204,0.395044201
clinician,GPT2,-0.25725636,0.385095616,-0.009478977,0.433215209,-0.15364331,0.420914452,-0.08281753,0.290392916,-0.008480795,0.294970462,-0.060020134,0.378518524
cloakmaker,GPT2,-0.288228,0.304908878,-0.02678924,0.287249331,-0.17257002,0.362156835,-0.0971824,0.213852795,-0.008958318,0.291783742,-0.08336553,0.169763728
clock watcher,GPT2,-0.22188014,0.476685977,0.00017211,0.514596377,-0.12259247,0.517311204,-0.06882719,0.364937434,-0.000336496,0.349320928,-0.04951544,0.472451617
clockmaker,GPT2,-0.22891732,0.458466454,-0.004506197,0.475147336,-0.13466941,0.47981857,-0.08022463,0.304208626,-0.004371956,0.32239054,-0.062114112,0.359794149
clocksmith,GPT2,-0.24725741,0.410983273,-0.014711414,0.389093569,-0.13961227,0.464473553,-0.07019602,0.357643918,0.005484313,0.388165731,-0.055587795,0.41815255
clog dancer,GPT2,-0.2418417,0.425004749,-0.011931145,0.412537715,-0.13454036,0.480219203,-0.07573938,0.328107316,-0.000241928,0.349952021,-0.06368601,0.345738219
clone,GPT2,-0.26984373,0.352506443,-0.015142946,0.385454744,-0.16960011,0.371376865,-0.1027385,0.184248311,-0.017815616,0.232675122,-0.08063725,0.194160039
closer,GPT2,-0.3043747,0.263104466,-0.013655596,0.397996577,-0.19577008,0.290132683,-0.10955753,0.147914576,-0.023265556,0.19630529,-0.07980594,0.201593622
closet queen,GPT2,-0.27891466,0.329021465,-0.007791701,0.447442879,-0.17274027,0.361628297,-0.10203984,0.18797097,-0.023331705,0.195863849,-0.075536765,0.239768633
clothes designer,GPT2,-0.24939883,0.405439056,0.004763074,0.553308905,-0.14566328,0.445688306,-0.08610432,0.272879962,-0.014398192,0.255481086,-0.060942993,0.370266308
clothier,GPT2,-0.19499248,0.546299138,0.006234136,0.565713383,-0.10306438,0.577935794,-0.0645835,0.387549024,-9.36E-05,0.350941881,-0.050247952,0.465901486
clown,GPT2,-0.29003647,0.300226681,-0.020199114,0.342819459,-0.1813455,0.334913522,-0.10187165,0.188867135,-0.015916001,0.245352083,-0.08056816,0.194777842
club member,GPT2,-0.2011664,0.530314627,0.008633486,0.585945502,-0.1170616,0.534481686,-0.07340131,0.340565219,-0.005493974,0.314902824,-0.05307562,0.440616447
clumsy person,GPT2,-0.21817033,0.486290815,0.0001702,0.51458027,-0.12012213,0.524980328,-0.065585785,0.382208563,0.001356496,0.360619001,-0.051009204,0.459094362
co-beneficiary,GPT2,-0.23696618,0.437627654,-0.009544866,0.432659611,-0.12840864,0.499255013,-0.054934375,0.438962311,0.012133509,0.432538722,-0.038709376,0.569079564
co-defendant,GPT2,-0.21976726,0.482156303,-0.009667369,0.431626625,-0.11521889,0.540202345,-0.055919744,0.433711984,0.010955093,0.424674634,-0.045357674,0.509630408
co-discoverer,GPT2,-0.26061958,0.376388113,-0.015119083,0.385655965,-0.15261804,0.424097384,-0.070962824,0.353558167,0.00285521,0.370620575,-0.05175025,0.45246792
co-pilot,GPT2,-0.24559864,0.415277891,-0.015105659,0.38576916,-0.13406609,0.481691565,-0.06584752,0.380813965,0.0065144,0.395039952,-0.053966388,0.432651189
co-respondent,GPT2,-0.2384408,0.433809807,-0.012473241,0.407966586,-0.13026556,0.49349024,-0.058249895,0.421296276,0.011803062,0.430333505,-0.045009226,0.512746234
co-star,GPT2,-0.26384172,0.368045872,-0.01658978,0.37325456,-0.14994407,0.432398673,-0.068526424,0.366540001,0.007649687,0.402616218,-0.05323822,0.439162476
co-worker,GPT2,-0.22343786,0.472652982,-0.009392156,0.433947312,-0.11703838,0.534553772,-0.054060716,0.443617415,0.014593182,0.448953195,-0.04451547,0.517161405
coach,GPT2,-0.2592948,0.379818019,-0.010875685,0.421437704,-0.16702199,0.37938059,-0.0905148,0.249379668,-0.013672752,0.260322264,-0.06214046,0.359558545
coachbuilder,GPT2,-0.25492182,0.391139828,-0.010228285,0.426896795,-0.16123465,0.397347279,-0.088306576,0.261145714,-0.011135511,0.277254382,-0.06226117,0.358479155
coachman,GPT2,-0.2680072,0.357261288,-0.010465321,0.424898029,-0.17826185,0.344486655,-0.09801021,0.209441987,-0.020073071,0.217610138,-0.06526422,0.331625847
coal miner,GPT2,-0.20997393,0.507511602,-0.006867456,0.455236418,-0.12132559,0.521244209,-0.072780386,0.343873679,0.001589561,0.362174346,-0.06276208,0.354000012
coalman,GPT2,-0.22418249,0.470725107,-0.005405788,0.467561686,-0.1376823,0.470465109,-0.07817431,0.315133315,-0.003998742,0.324881158,-0.060768567,0.371826027
coaster,GPT2,-0.2425924,0.423061159,-0.014964501,0.386959451,-0.14468428,0.448727593,-0.08300065,0.2894172,-0.004676015,0.320361424,-0.06865071,0.301343815
coastguardsman,GPT2,-0.2706187,0.350500017,-0.01838919,0.358081338,-0.17485937,0.355049591,-0.09432824,0.229060573,-0.011515541,0.274718276,-0.07108015,0.279619735
coauthor,GPT2,-0.28294244,0.318593391,8.53E-05,0.513864773,-0.19528125,0.291650246,-0.1090621,0.150554368,-0.030104544,0.150665734,-0.06529207,0.331376812
cobbler,GPT2,-0.27750686,0.332666312,-0.016583856,0.373304513,-0.17593624,0.351706468,-0.103426725,0.180581252,-0.018569782,0.227642242,-0.0785823,0.212535425
cocaine addict,GPT2,-0.21505529,0.49435577,-0.01188005,0.412968565,-0.10795682,0.562747306,-0.062273502,0.399857351,0.008623477,0.409114744,-0.05818522,0.394926346
cockney,GPT2,-0.22527732,0.467890551,-0.003004819,0.487807454,-0.13242786,0.48677742,-0.0811857,0.299087771,-0.009083534,0.290948121,-0.06292546,0.352539066
coconspirator,GPT2,-0.2646199,0.366031135,-0.024579128,0.305885729,-0.15239462,0.424790987,-0.0794977,0.308081916,-0.000736052,0.346654516,-0.06581679,0.32668476
codefendant,GPT2,-0.24972148,0.404603703,-0.018958453,0.353281124,-0.14489956,0.44805926,-0.076854914,0.322163433,0.002859382,0.370648419,-0.062605,0.355404623
coder,GPT2,-0.2941883,0.289477438,-0.03198996,0.243395136,-0.18117833,0.335432498,-0.09964842,0.200713138,-0.007296836,0.302871538,-0.084223986,0.162087405
cofounder,GPT2,-0.22531293,0.467798355,0.006430829,0.567371964,-0.13744545,0.471200405,-0.07950698,0.30803247,-0.013536157,0.261233822,-0.048183672,0.484360301
cognitive neuroscientist,GPT2,-0.23104323,0.452962393,-0.026344888,0.290996255,-0.11706581,0.534468616,-0.062088177,0.400844816,0.013871999,0.444140426,-0.062331077,0.357854045
cognitive scientist,GPT2,-0.22130354,0.478178816,-0.015143253,0.385452155,-0.119013675,0.528421506,-0.07150771,0.35065486,0.00443437,0.381159005,-0.06476375,0.336101056
coiffeur,GPT2,-0.24966465,0.404750838,-0.004671558,0.47375296,-0.15437646,0.418638402,-0.090379536,0.250100393,-0.016705457,0.240083698,-0.06148502,0.365419497
coiffeuse,GPT2,-0.26746175,0.358673479,-0.008683752,0.43992081,-0.16901879,0.373181562,-0.09604656,0.219904874,-0.018406343,0.228732942,-0.065785475,0.326964779
coin collector,GPT2,-0.19176352,0.554659037,0.002164264,0.531394875,-0.1051569,0.571439605,-0.06775384,0.370656549,0.00104341,0.358529645,-0.05614075,0.41320802
collaborator,GPT2,-0.3387681,0.174058663,-0.023758411,0.312806287,-0.2294839,0.185468759,-0.114362635,0.122311607,-0.021740947,0.206479672,-0.07987349,0.200989589
colleague,GPT2,-0.3099593,0.248645727,-0.02303892,0.318873273,-0.2083883,0.250959655,-0.11232274,0.133180749,-0.0230374,0.197827875,-0.08055432,0.1949016
collectivist,GPT2,-0.26622796,0.361867807,-0.016495155,0.374052469,-0.16533865,0.384606488,-0.092650265,0.238001302,-0.007911567,0.298769169,-0.07497044,0.244832718
collector,GPT2,-0.2872174,0.307525359,-0.019604528,0.347833205,-0.18474375,0.324363718,-0.10544441,0.169830451,-0.0174185,0.23532525,-0.08119184,0.189200888
college boy,GPT2,-0.17952408,0.586347406,0.001455244,0.525416188,-0.08857494,0.622917989,-0.052310076,0.452945324,0.012942959,0.437940536,-0.046963017,0.495275412
college girl,GPT2,-0.14997807,0.662843135,0.017939564,0.664417438,-0.056006473,0.724026186,-0.037314918,0.532843799,0.01830196,0.473703491,-0.034501366,0.606707637
college man,GPT2,-0.1795858,0.586187611,0.003403371,0.541843439,-0.08986516,0.618912525,-0.045872584,0.487246116,0.015411492,0.454414135,-0.037346024,0.581270673
college student,GPT2,-0.13437475,0.703240716,0.017952584,0.664527227,-0.047144324,0.751538562,-0.03361559,0.552554873,0.02018406,0.486263567,-0.03150527,0.633498761
colonel,GPT2,-0.33985007,0.171257402,-0.031757,0.245359532,-0.23870751,0.156834235,-0.12943046,0.042025942,-0.032711685,0.133267143,-0.09257067,0.087451261
colonial,GPT2,-0.11902838,0.742973043,0.006866529,0.571045933,-0.044184837,0.760726234,-0.057704948,0.424199909,0.00675869,0.396670206,-0.06949197,0.293821259
colonialist,GPT2,-0.11500119,0.753399589,0.009805156,0.595825412,-0.03783084,0.780452098,-0.04438015,0.49519823,0.014242847,0.446615256,-0.05431533,0.429530946
coloniser,GPT2,-0.3042462,0.263437157,-0.02696161,0.28579585,-0.20082034,0.274454245,-0.109250635,0.1495498,-0.017706078,0.233406117,-0.08683779,0.138714739
colonist,GPT2,-0.2857987,0.311198427,-0.019424615,0.349350291,-0.1890136,0.311108049,-0.103231885,0.181619415,-0.016230373,0.243254141,-0.07798487,0.217877651
colonizer,GPT2,-0.2888571,0.303280115,-0.025557341,0.297637112,-0.18626392,0.319644379,-0.10173705,0.189584322,-0.012693265,0.266858809,-0.08229582,0.179329087
color-blind person,GPT2,-0.2238958,0.471467358,-0.014682521,0.3893372,-0.111884184,0.550554877,-0.05062884,0.461903429,0.021291707,0.49365538,-0.04779954,0.487795214
